Start time,End time,A6_Upper_Bus_PhaseA,A6_Upper_Bus_PhaseB,A6_Upper_Bus_PhaseC,A6_Lower_Bus_PhaseA,A6_Lower_Bus_PhaseB,A6_Lower_Bus_PhaseC,A6_Outgoing_PhaseA,A6_Outgoing_PhaseB,A6_Outgoing_PhaseC,PD_Max_Upper,PD_Max_Lower,PD_Max_Spout,PD_Max_Outgoing
2019-10-25 09:35:00,2019-10-25 09:40:00,25.91,25.800001,26.600358,25.659645,25.499642,25.360001,25.9,25.636957,25.6,0.0,0.0,0.0,0.0
2019-10-25 09:40:00,2019-10-25 09:45:00,25.917321,25.800001,26.640001,25.622681,25.490358,25.353038,25.9,25.65036,25.6,0.0,0.0,0.0,0.0
2019-10-25 09:45:00,2019-10-25 09:50:00,25.943044,25.800001,26.619653,25.650356,25.5,25.356954,25.9,25.640002,25.6,0.0,0.0,0.0,0.0
2019-10-25 09:50:00,2019-10-25 09:55:00,25.967302,25.800001,26.6,25.689648,25.5,25.340354,25.9,25.689648,25.6,0.0,0.0,0.0,0.0
2019-10-25 09:55:00,2019-10-25 10:00:00,26.01,25.800001,26.62,25.61,25.5,25.362333,25.900356,25.640362,25.62,0.0,0.0,0.0,0.0
2019-10-25 10:00:00,2019-10-25 10:05:00,26.0,25.800001,26.640002,25.637313,25.5,25.360357,25.909644,25.622334,25.6,0.0,0.0,0.0,0.0
2019-10-25 10:05:00,2019-10-25 10:10:00,25.982702,25.800001,26.6,25.622697,25.49965,25.339654,25.9,25.620002,25.6,0.0,0.0,0.0,0.0
2019-10-25 10:10:00,2019-10-25 10:15:00,25.98,25.800001,26.6,25.63,25.49035,25.320003,25.9,25.6,25.6,0.0,0.0,0.0,0.0
2019-10-25 10:15:00,2019-10-25 10:20:00,25.967303,25.800001,26.600001,25.6,25.5,25.300001,25.9,25.600355,25.6,0.0,0.0,0.0,0.0
2019-10-25 10:20:00,2019-10-25 10:25:00,25.989294,25.826955,26.6,25.6,25.490002,25.300001,25.9,25.640001,25.6,0.0,0.0,0.0,18.0520916
2019-10-25 10:25:00,2019-10-25 10:30:00,25.960716,25.830718,26.6,25.61,25.482687,25.300001,25.91,25.619642,25.6,0.0,0.0,0.0,67.8125
2019-10-25 10:30:00,2019-10-25 10:35:00,26.0,25.872333,26.639999,25.6,25.437309,25.272332,25.9,25.609998,25.6,0.0,0.0,0.0,0.0
2019-10-25 10:35:00,2019-10-25 10:40:00,26.0,25.840001,26.6,25.62,25.469647,25.247661,25.9,25.6,25.6,0.0,0.0,0.0,0.0
2019-10-25 10:40:00,2019-10-25 10:45:00,25.949999,25.81,26.592339,25.6,25.472694,25.357661,25.9,25.6,25.6,0.0,0.0,0.0,0.0
2019-10-25 10:45:00,2019-10-25 10:50:00,25.959641,25.789642,26.567671,25.6,25.467314,25.39,25.957671,25.6,25.589998,0.0,0.0,0.0,125.9375
2019-10-25 10:50:00,2019-10-25 10:55:00,25.902686,25.770356,26.6,25.600357,25.460356,25.4,26.0,25.61,25.6,0.0,0.0,0.0,0.0
2019-10-25 10:55:00,2019-10-25 11:00:00,25.9,25.800001,26.6,25.609655,25.452347,25.4,26.0,25.61,25.6,0.0,0.0,0.0,0.0
2019-10-25 11:00:00,2019-10-25 11:05:00,25.92,25.792699,26.6,25.6,25.400346,25.4,26.0,25.600347,25.6,0.0,0.0,0.0,0.0
2019-10-25 11:05:00,2019-10-25 11:10:00,25.9,25.797247,26.6,25.610001,25.476955,25.4,26.0,25.619646,25.6,0.0,0.0,0.0,0.0
2019-10-25 11:10:00,2019-10-25 11:15:00,25.939999,25.800001,26.6,25.6,25.449999,25.4,26.0,25.627308,25.6,0.0,0.0,0.0,109.140625
2019-10-25 11:15:00,2019-10-25 11:20:00,25.920002,25.800001,26.6,25.6,25.412686,25.4,26.0,25.602686,25.589999,0.0,0.0,0.0,0.0
2019-10-25 11:20:00,2019-10-25 11:25:00,25.889999,25.817318,26.519992,25.6,25.440002,25.4,26.0,25.6,25.6,0.0,0.0,0.0,0.0
2019-10-25 11:25:00,2019-10-25 11:30:00,25.9,25.82269,26.6,25.6,25.429997,25.362338,26.0,25.6,25.58,0.0,0.0,0.0,0.0
2019-10-25 11:30:00,2019-10-25 11:35:00,25.9,25.855664,26.6,25.6,25.450356,25.367657,26.0,25.637301,25.6,0.0,0.0,0.0,0.0
2019-10-25 11:35:00,2019-10-25 11:40:00,25.889999,26.107312,26.629998,25.6,25.439641,25.389999,26.0,25.633049,25.6,0.0,0.0,0.0,0.0
2019-10-25 11:40:00,2019-10-25 11:45:00,25.9,26.080001,26.6,25.6,25.467672,25.4,26.0,25.639643,25.6,0.0,0.0,0.0,0.0
2019-10-25 11:45:00,2019-10-25 11:50:00,25.9,26.1,26.610002,25.6,25.459651,25.282711,26.0,25.61,25.6,0.0,0.0,0.0,199.9998016
2019-10-25 11:50:00,2019-10-25 11:55:00,25.862696,26.052698,26.6,25.6,25.423049,25.377303,26.0,25.637298,25.6,0.0,0.0,0.0,92.24609375
2019-10-25 11:55:00,2019-10-25 12:00:00,25.897304,26.047304,26.590001,25.607306,25.44695,25.390001,25.99,25.603049,25.6,0.0,0.0,0.0,4.999980927
2019-10-25 12:00:00,2019-10-25 12:05:00,25.882691,26.04,26.620001,25.602694,25.412692,25.39,26.0,25.629644,25.6,0.0,0.0,0.0,0.0
2019-10-25 12:05:00,2019-10-25 12:10:00,25.867314,26.082321,26.609999,25.6,25.410358,25.4,26.0,25.610001,25.6,0.0,0.0,0.0,0.0
2019-10-25 12:10:00,2019-10-25 12:15:00,25.9,26.077679,26.619999,25.610003,25.409642,25.390001,26.0,25.630361,25.6,0.0,0.0,0.0,0.0
2019-10-25 12:15:00,2019-10-25 12:20:00,25.860002,26.060001,26.6,25.6,25.427655,25.399647,26.0,25.637312,25.6,0.0,0.0,0.0,0.0
2019-10-25 12:20:00,2019-10-25 12:25:00,25.9,26.089646,26.580355,25.6,25.432342,25.340356,26.0,25.689646,25.6,0.0,0.0,0.0,189.6289063
2019-10-25 12:25:00,2019-10-25 12:30:00,25.860001,26.043044,26.61964,25.6,25.4,25.370002,26.0,25.670003,25.6,0.0,0.0,0.0,19.84375
2019-10-25 12:30:00,2019-10-25 12:35:00,25.890001,26.077315,26.6,25.6,25.430002,25.38,26.0,25.613043,25.6,0.0,0.0,0.0,79.99023438
2019-10-25 12:35:00,2019-10-25 12:40:00,25.839995,26.08235,26.589998,25.6,25.430001,25.379999,26.0,25.697305,25.6,0.0,0.0,0.0,0.0
2019-10-25 12:40:00,2019-10-25 12:45:00,25.892699,26.027652,26.63,25.6,25.457299,25.370003,26.0,25.670001,25.6,0.0,0.0,0.0,0.0
2019-10-25 12:45:00,2019-10-25 12:50:00,25.887306,26.050002,26.610001,25.6,25.422693,25.389644,26.0,25.670002,25.6,0.0,0.0,0.0,0.0
2019-10-25 12:50:00,2019-10-25 12:55:00,25.9,26.030001,26.6,25.6,25.400356,25.390355,26.0,25.65269,25.6,0.0,0.0,0.0,0.0
2019-10-25 12:55:00,2019-10-25 13:00:00,25.9,26.052325,26.6,25.6,25.409639,25.320003,26.0,25.686959,25.6,0.0,0.0,0.0,0.0
2019-10-25 13:00:00,2019-10-25 13:05:00,25.889999,26.050004,26.610002,25.6,25.4,25.342678,26.0,25.690359,25.6,0.0,0.0,0.0,0.0
2019-10-25 13:05:00,2019-10-25 13:10:00,25.870003,26.047654,26.6,25.6,25.409998,25.396955,26.0,25.699649,25.6,0.0,0.0,0.0,119.9963379
2019-10-25 13:10:00,2019-10-25 13:15:00,25.889999,26.012345,26.610353,25.6,25.42,25.359997,26.0,25.690353,25.6,0.0,0.0,0.0,95.00018311
2019-10-25 13:15:00,2019-10-25 13:20:00,26.059656,26.127318,26.599639,25.6,25.4,25.313047,26.000356,25.700001,25.6,0.0,0.0,0.0,0.0
2019-10-25 13:20:00,2019-10-25 13:25:00,25.850358,26.023043,26.61,25.6,25.4,25.34696,26.009646,25.700001,25.6,0.0,0.0,0.0,0.0
2019-10-25 13:25:00,2019-10-25 13:30:00,25.870002,26.049654,26.620351,25.6,25.4,25.373046,26.000351,25.700001,25.6,0.0,0.0,0.0,0.0
2019-10-25 13:30:00,2019-10-25 13:35:00,25.9,26.047655,26.649645,25.6,25.4,25.329648,26.019648,25.700001,25.6,0.0,0.0,0.0,0.0
2019-10-25 13:35:00,2019-10-25 13:40:00,25.850003,26.052335,26.600356,25.6,25.439999,25.310003,26.0,25.700001,25.6,0.0,0.0,0.0,0.0
2019-10-25 13:40:00,2019-10-25 13:45:00,25.870001,26.067668,26.676956,25.6,25.4,25.310001,26.010355,25.700001,25.62,0.0,0.0,0.0,0.0
2019-10-25 13:45:00,2019-10-25 13:50:00,25.869999,26.052681,26.642688,25.6,25.4,25.337318,26.029637,25.700001,25.6,0.0,0.0,0.0,0.0
2019-10-25 13:50:00,2019-10-25 13:55:00,25.9,26.049642,26.617679,25.6,25.4,25.332683,26.0,25.700001,25.619998,0.0,0.0,0.0,0.0
2019-10-25 13:55:00,2019-10-25 14:00:00,25.9,26.000353,26.622343,25.6,25.4,25.310355,26.0,25.700001,25.62,0.0,0.0,0.0,0.0
2019-10-25 14:00:00,2019-10-25 14:05:00,25.89,26.039649,26.6,25.6,25.4,25.319649,26.05,25.700001,25.617306,0.0,0.0,0.0,80.00076294
2019-10-25 14:05:00,2019-10-25 14:10:00,25.889999,26.077672,26.62,25.592685,25.4,25.310002,26.0,25.700001,25.642689,0.0,0.0,0.0,0.0
2019-10-25 14:10:00,2019-10-25 14:15:00,25.9,26.09,26.637679,25.577314,25.4,25.300001,26.0,25.700001,25.600357,0.0,0.0,0.0,0.0
2019-10-25 14:15:00,2019-10-25 14:20:00,25.890001,26.072699,26.67965,25.6,25.4,25.300001,26.0,25.700001,25.697306,0.0,0.0,0.0,0.017088801
2019-10-25 14:20:00,2019-10-25 14:25:00,25.892347,26.037301,26.622699,25.6,25.409999,25.300001,26.010352,25.700001,25.650002,0.0,0.0,0.0,0.0
2019-10-25 14:25:00,2019-10-25 14:30:00,25.860354,26.070001,26.637662,25.58,25.4,25.300001,26.049643,25.700001,25.649999,0.0,0.0,0.0,0.0
2019-10-25 14:30:00,2019-10-25 14:35:00,25.887307,26.052338,26.662338,25.6,25.4,25.300001,26.030002,25.700001,25.670001,0.0,0.0,0.0,0.0
2019-10-25 14:35:00,2019-10-25 14:40:00,25.889999,26.037323,26.617321,25.590001,25.4,25.300001,26.017679,25.700001,25.672684,0.0,0.0,0.0,0.0
2019-10-25 14:40:00,2019-10-25 14:45:00,25.9,26.050358,26.612681,25.6,25.4,25.300001,26.079999,25.700001,25.697319,0.0,0.0,0.0,0.0
2019-10-25 14:45:00,2019-10-25 14:50:00,25.892696,26.029647,26.61,25.579999,25.4,25.300001,26.090002,25.700001,25.700001,0.0,0.0,0.0,49.99923706
2019-10-25 14:50:00,2019-10-25 14:55:00,25.897304,26.050354,26.6,25.6,25.420001,25.300001,26.06,25.700001,25.700001,0.0,0.0,0.0,0.0
2019-10-25 14:55:00,2019-10-25 15:00:00,25.882353,26.09,26.620002,25.6,25.4,25.300001,26.050001,25.729999,25.700001,0.0,0.0,0.0,0.0
2019-10-25 15:00:00,2019-10-25 15:05:00,25.860351,26.060002,26.609999,25.6,25.4,25.300001,26.070001,25.707297,25.65,0.0,0.0,0.0,31.2620945
2019-10-25 15:05:00,2019-10-25 15:10:00,25.886946,26.09,26.6,25.58,25.4,25.327299,26.092351,25.720002,25.700001,0.0,0.0,0.0,118.125
2019-10-25 15:10:00,2019-10-25 15:15:00,25.89035,26.039999,26.609999,25.6,25.4,25.302704,26.067297,25.702703,25.690001,0.0,0.0,0.0,0.0
2019-10-25 15:15:00,2019-10-25 15:20:00,25.889998,26.090001,26.617666,25.6,25.4,25.300001,26.050363,25.727312,25.662689,0.0,0.0,0.0,0.0
2019-10-25 15:20:00,2019-10-25 15:25:00,25.910001,26.052337,26.612335,25.6,25.400355,25.330002,26.090001,25.732688,25.697312,0.0,0.0,0.0,0.0
2019-10-25 15:25:00,2019-10-25 15:30:00,25.909998,26.057648,26.61,25.6,25.426951,25.310002,26.1,25.720003,25.700001,0.0,0.0,0.0,0.0
2019-10-25 15:30:00,2019-10-25 15:35:00,25.880001,26.052352,26.6,25.6,25.402701,25.330002,26.089999,25.740002,25.700001,0.0,0.0,0.0,0.0
2019-10-25 15:35:00,2019-10-25 15:40:00,25.890001,26.067666,26.6,25.6,25.4,25.310001,26.079998,25.750002,25.700001,0.0,0.0,0.0,0.0
2019-10-25 15:40:00,2019-10-25 15:45:00,25.899998,26.059645,26.6,25.6,25.4,25.31,26.1,25.72,25.700001,0.0,0.0,0.0,0.0
2019-10-25 15:45:00,2019-10-25 15:50:00,25.92,26.020363,26.6,25.6,25.419998,25.307319,26.1,25.757678,25.692682,0.0,0.0,0.0,0.0
2019-10-25 15:50:00,2019-10-25 15:55:00,25.9,26.062323,26.61732,25.6,25.4,25.302683,26.1,25.772326,25.697319,0.0,0.0,0.0,26.25
2019-10-25 15:55:00,2019-10-25 16:00:00,25.9,26.060353,26.622691,25.6,25.4,25.300355,26.1,25.75766,25.700001,0.0,0.0,0.0,0.0
2019-10-25 16:00:00,2019-10-25 16:05:00,25.910001,26.090001,26.619998,25.6,25.4,25.309648,26.1,25.742339,25.700001,0.0,0.0,0.0,0.0
2019-10-25 16:05:00,2019-10-25 16:10:00,25.9,26.087314,26.6,25.6,25.437673,25.337674,26.08,25.777676,25.700001,0.0,0.0,0.0,0.0
2019-10-25 16:10:00,2019-10-25 16:15:00,25.9,26.099644,26.62732,25.6,25.422681,25.322683,26.089999,25.78,25.700001,0.0,0.0,0.0,0.0
2019-10-25 16:15:00,2019-10-25 16:20:00,25.909998,26.070348,26.602693,25.6,25.419653,25.329653,26.1,25.770003,25.700001,0.0,0.0,0.0,0.0
2019-10-25 16:20:00,2019-10-25 16:25:00,25.9,26.092697,26.530001,25.6,25.419998,25.320357,26.089998,25.782699,25.700001,0.0,0.0,0.0,0.0
2019-10-25 16:25:00,2019-10-25 16:30:00,25.91,26.097312,26.650358,25.6,25.409999,25.35731,26.1,25.787313,25.700001,0.0,0.0,0.0,0.0
2019-10-25 16:30:00,2019-10-25 16:35:00,25.9,26.072329,26.630001,25.6,25.42,25.349999,26.079999,25.800001,25.710002,0.0,0.0,0.0,129.9682617
2019-10-25 16:35:00,2019-10-25 16:40:00,25.910002,26.067652,26.610007,25.6,25.407651,25.359648,26.1,25.79965,25.71,0.0,0.0,0.0,0.0
2019-10-25 16:40:00,2019-10-25 16:45:00,25.9,26.069999,26.659648,25.6,25.4427,25.353054,26.1,25.790353,25.700353,0.0,0.0,0.0,0.0
2019-10-25 16:45:00,2019-10-25 16:50:00,25.9,26.060003,26.619999,25.6,25.43964,25.367308,26.1,25.800001,25.73964,0.0,0.0,0.0,127.96875
2019-10-25 16:50:00,2019-10-25 16:55:00,25.9,26.080002,26.627668,25.6,25.419999,25.372688,26.1,25.800001,25.75,0.0,0.0,0.0,0.0
2019-10-25 16:55:00,2019-10-25 17:00:00,25.92,26.1,26.642352,25.6,25.450001,25.369655,26.1,25.800001,25.737298,0.0,0.0,0.0,0.0
2019-10-25 17:00:00,2019-10-25 17:05:00,25.9,26.10965,26.657298,25.6,25.467649,25.370352,26.1,25.800001,25.712704,0.0,0.0,0.0,0.0
2019-10-25 17:05:00,2019-10-25 17:10:00,25.89,26.040356,26.60305,25.6,25.489999,25.367302,26.1,25.800001,25.737308,0.0,0.0,0.0,0.0
2019-10-25 17:10:00,2019-10-25 17:15:00,25.89,26.060001,26.669644,25.61,25.450001,25.372339,26.1,25.799646,25.742696,0.0,0.0,0.0,0.0
2019-10-25 17:15:00,2019-10-25 17:20:00,25.902679,26.080001,26.61036,25.6,25.490001,25.339999,26.1,25.790363,25.729999,0.0,0.0,0.0,99.95117188
2019-10-25 17:20:00,2019-10-25 17:25:00,25.917319,26.070001,26.629642,25.6,25.43268,25.32732,26.1,25.800001,25.740003,0.0,0.0,0.0,150.0383301
2019-10-25 17:25:00,2019-10-25 17:30:00,25.919999,26.072695,26.639999,25.6,25.477307,25.370351,26.1,25.800001,25.710353,0.0,0.0,0.0,129.4921875
2019-10-25 17:30:00,2019-10-25 17:35:00,25.9,26.067307,26.650001,25.620001,25.469999,25.4,26.100355,25.800001,25.717308,0.0,0.0,0.0,0.0
2019-10-25 17:35:00,2019-10-25 17:40:00,25.92,26.060002,26.649998,25.6,25.469644,25.4,26.109642,25.800001,25.752331,0.0,0.0,0.0,0.0
2019-10-25 17:40:00,2019-10-25 17:45:00,25.9,26.072686,26.620356,25.619999,25.462685,25.369999,26.120001,25.800001,25.737673,0.0,0.0,0.0,0.0
2019-10-25 17:45:00,2019-10-25 17:50:00,25.89,26.087307,26.657309,25.61,25.447655,25.39,26.1,25.810001,25.780001,0.0,0.0,0.0,0.0
2019-10-25 17:50:00,2019-10-25 17:55:00,25.920001,26.080002,26.652349,25.61,25.479647,25.362343,26.11,25.800001,25.790002,0.0,0.0,0.0,0.0
2019-10-25 17:55:00,2019-10-25 18:00:00,25.909998,26.052331,26.637668,25.6,25.470361,25.377668,26.11,25.800001,25.790001,0.0,0.0,0.0,0.0
2019-10-25 18:00:00,2019-10-25 18:05:00,25.949996,26.027669,26.66269,25.6,25.5,25.363753,26.110002,25.800001,25.780003,0.0,0.0,0.0,0.0
2019-10-25 18:05:00,2019-10-25 18:10:00,25.9,26.07,26.629651,25.600352,25.472701,25.436261,26.107652,25.800001,25.759997,0.0,0.0,0.0,0.0
2019-10-25 18:10:00,2019-10-25 18:15:00,25.9,26.062352,26.639997,25.609648,25.4973,25.4,26.122349,25.84,25.800001,0.0,0.0,0.0,0.0
2019-10-25 18:15:00,2019-10-25 18:20:00,25.889999,26.030358,26.687667,25.620001,25.5,25.39,26.149999,25.800001,25.79,0.0,0.0,0.0,0.0
2019-10-25 18:20:00,2019-10-25 18:25:00,25.937668,26.049643,26.632333,25.630001,25.5,25.4,26.1,25.810002,25.790003,0.0,0.0,0.0,0.0
2019-10-25 18:25:00,2019-10-25 18:30:00,25.962355,26.067649,26.619999,25.627296,25.51,25.362353,26.1,25.800001,25.800001,0.0,0.0,0.0,0.0
2019-10-25 18:30:00,2019-10-25 18:35:00,25.9,26.080001,26.640001,25.612705,25.469998,25.367649,26.110001,25.819999,25.800001,0.0,0.0,0.0,0.0
2019-10-25 18:35:00,2019-10-25 18:40:00,25.9,26.049998,26.630001,25.670354,25.5,25.4,26.1,25.800001,25.78,0.0,0.0,0.0,0.0
2019-10-25 18:40:00,2019-10-25 18:45:00,25.909999,26.080001,26.620001,25.647308,25.5,25.4,26.1,25.800001,25.800001,0.0,0.0,0.0,0.0
2019-10-25 18:45:00,2019-10-25 18:50:00,25.91,26.1,26.590358,25.649638,25.5,25.41,26.1,25.810002,25.800001,0.0,0.0,0.0,0.0
2019-10-25 18:50:00,2019-10-25 18:55:00,25.9,26.049999,26.676961,25.660358,25.5,25.4,26.1,25.820359,25.800001,0.0,0.0,0.0,0.0
2019-10-25 18:55:00,2019-10-25 19:00:00,25.930001,26.1,26.650331,25.690003,25.5,25.389998,26.129999,25.819669,25.800001,0.0,0.0,0.0,0.0
2019-10-25 19:00:00,2019-10-25 19:05:00,25.960001,26.079999,26.699647,25.652697,25.5,25.4,26.110002,25.83766,25.79,0.0,0.0,0.0,0.0
2019-10-25 19:05:00,2019-10-25 19:10:00,25.919997,26.116957,26.632689,25.659997,25.5,25.4,26.127668,25.82233,25.799645,0.0,0.0,0.0,0.0
2019-10-25 19:10:00,2019-10-25 19:15:00,25.9,26.053044,26.620003,25.697314,25.5,25.4,26.132329,25.810001,25.790357,0.0,0.0,0.0,0.0
2019-10-25 19:15:00,2019-10-25 19:20:00,25.880001,26.089986,26.640353,25.652703,25.5,25.4,26.147668,25.800353,25.800001,0.0,0.0,0.0,0.0
2019-10-25 19:20:00,2019-10-25 19:25:00,25.9,26.080001,26.647301,25.667302,25.5,25.4,26.162348,25.849649,25.800001,0.0,0.0,0.0,0.0
2019-10-25 19:25:00,2019-10-25 19:30:00,25.9,26.052703,26.692356,25.700001,25.5,25.4,26.167648,25.82035,25.800001,0.0,0.0,0.0,0.0
2019-10-25 19:30:00,2019-10-25 19:35:00,25.9,26.067297,26.630354,25.672708,25.5,25.4,26.115056,25.84965,25.800001,0.0,0.0,0.0,0.322036743
2019-10-25 19:35:00,2019-10-25 19:40:00,25.889999,26.080002,26.686952,25.676953,25.5,25.4,26.08731,25.809999,25.800001,0.0,0.0,0.0,0.0
2019-10-25 19:40:00,2019-10-25 19:45:00,25.9,26.09,26.643043,25.680356,25.5,25.4,26.070003,25.857679,25.800001,0.0,0.0,0.0,0.0
2019-10-25 19:45:00,2019-10-25 19:50:00,25.937306,26.10234,26.666972,25.669983,25.5,25.4,26.1,25.862324,25.800001,0.0,0.0,0.0,0.0
2019-10-25 19:50:00,2019-10-25 19:55:00,25.912693,26.077659,26.65,25.690001,25.5,25.409998,26.070001,25.830354,25.800001,0.0,0.0,0.0,0.0
2019-10-25 19:55:00,2019-10-25 20:00:00,25.9,26.07,26.652691,25.700001,25.5,25.4,26.1,25.849637,25.800001,0.0,0.0,0.0,0.0
2019-10-25 20:00:00,2019-10-25 20:05:00,25.9,26.08,26.660356,25.68,25.5,25.4,26.099643,25.807317,25.800001,0.0,0.0,0.0,0.0
2019-10-25 20:05:00,2019-10-25 20:10:00,25.937302,26.049984,26.650006,25.69,25.5,25.4,26.060332,25.880349,25.800001,0.0,0.0,0.0,0.0
2019-10-25 20:10:00,2019-10-25 20:15:00,25.942698,26.06,26.657302,25.689648,25.509999,25.4,26.1,25.882346,25.770002,0.0,0.0,0.0,0.0
2019-10-25 20:15:00,2019-10-25 20:20:00,25.909999,26.110358,26.639643,25.680006,25.5,25.4,26.092688,25.887668,25.800001,0.0,0.0,0.0,0.0
2019-10-25 20:20:00,2019-10-25 20:25:00,25.90731,26.089647,26.670355,25.680354,25.5,25.4,26.077313,25.882331,25.800001,0.0,0.0,0.0,0.0
2019-10-25 20:25:00,2019-10-25 20:30:00,25.942683,26.1,26.690001,25.700001,25.5,25.4,26.09,25.837651,25.800001,0.0,0.0,0.0,0.0
2019-10-25 20:30:00,2019-10-25 20:35:00,25.910001,26.082349,26.690002,25.715302,25.5,25.37,26.1,25.852352,25.800001,0.0,0.0,0.0,0.0
2019-10-25 20:35:00,2019-10-25 20:40:00,25.95,26.077663,26.68234,25.734676,25.5,25.392693,26.090001,25.857309,25.800001,0.0,0.0,0.0,0.0
2019-10-25 20:40:00,2019-10-25 20:45:00,25.930357,26.1,26.64,25.700001,25.5,25.397307,26.1,25.852696,25.800001,0.0,0.0,0.0,0.0
2019-10-25 20:45:00,2019-10-25 20:50:00,25.937315,26.107646,26.657647,25.700001,25.5,25.4,26.1,25.867665,25.800001,0.0,0.0,0.0,0.0
2019-10-25 20:50:00,2019-10-25 20:55:00,25.952354,26.112356,26.640002,25.700001,25.5,25.4,26.1,25.9,25.810002,0.0,0.0,0.0,0.0
2019-10-25 20:55:00,2019-10-25 21:00:00,25.907662,26.119998,26.672341,25.700001,25.5,25.4,26.1,25.892338,25.800001,0.0,0.0,0.0,0.0
2019-10-25 21:00:00,2019-10-25 21:05:00,25.942336,26.1,26.677308,25.700001,25.5,25.4,26.1,25.850003,25.800001,0.0,0.0,0.0,0.0
2019-10-25 21:05:00,2019-10-25 21:10:00,25.93,26.11,26.660003,25.700001,25.5,25.407318,26.09,25.887676,25.800001,0.0,0.0,0.0,0.0
2019-10-25 21:10:00,2019-10-25 21:15:00,25.929999,26.110001,26.64,25.700001,25.5,25.402682,26.1,25.9,25.800001,0.0,0.0,0.0,0.0
2019-10-25 21:15:00,2019-10-25 21:20:00,25.949998,26.1,26.640348,25.700001,25.5,25.419997,26.1,25.889999,25.800001,0.0,0.0,0.0,0.0
2019-10-25 21:20:00,2019-10-25 21:25:00,25.927658,26.130001,26.660002,25.700001,25.5,25.4,26.090002,25.899646,25.800001,0.0,0.0,0.0,0.0
2019-10-25 21:25:00,2019-10-25 21:30:00,25.99,26.1,26.652332,25.700001,25.5,25.4,26.1,25.890357,25.800001,0.0,0.0,0.0,0.0
2019-10-25 21:30:00,2019-10-25 21:35:00,25.959998,26.140002,26.67767,25.700001,25.507311,25.410001,26.1,25.869998,25.800001,0.0,0.0,0.0,0.0
2019-10-25 21:35:00,2019-10-25 21:40:00,25.990001,26.1,26.672683,25.700001,25.50268,25.4,26.1,25.9,25.800001,0.0,0.0,0.0,0.0
2019-10-25 21:40:00,2019-10-25 21:45:00,25.959999,26.1,26.670005,25.700001,25.519999,25.400352,26.1,25.9,25.800001,0.0,0.0,0.0,0.0
2019-10-25 21:45:00,2019-10-25 21:50:00,25.959998,26.1,26.657306,25.700001,25.5,25.439642,26.1,25.87,25.800001,0.0,0.0,0.0,0.0
2019-10-25 21:50:00,2019-10-25 21:55:00,25.942336,26.1,26.700001,25.700001,25.5,25.4,26.1,25.88,25.800001,0.0,0.0,0.0,0.0
2019-10-25 21:55:00,2019-10-25 22:00:00,25.957317,26.110359,26.659999,25.700001,25.492681,25.437672,26.1,25.9,25.800001,0.0,0.0,0.0,0.0
2019-10-25 22:00:00,2019-10-25 22:05:00,25.970358,26.109642,26.680002,25.700001,25.50732,25.462325,26.1,25.89,25.810002,0.0,0.0,0.0,0.0
2019-10-25 22:05:00,2019-10-25 22:10:00,25.979982,26.120001,26.692694,25.700001,25.5,25.419999,26.1,25.9,25.800001,0.0,0.0,0.0,0.0
2019-10-25 22:10:00,2019-10-25 22:15:00,25.939645,26.119647,26.678938,25.700001,25.500354,25.4,26.1,25.89,25.800001,0.0,0.0,0.0,0.0
2019-10-25 22:15:00,2019-10-25 22:20:00,25.960362,26.090365,26.618404,25.700001,25.519638,25.410358,26.1,25.89,25.820003,0.0,0.0,0.0,0.0
2019-10-25 22:20:00,2019-10-25 22:25:00,25.931244,26.1,26.690001,25.700001,25.5,25.389643,26.1,25.889997,25.800001,0.0,0.0,0.0,0.0
2019-10-25 22:25:00,2019-10-25 22:30:00,25.868687,26.100023,26.680003,25.700001,25.500353,25.42,26.1,25.87,25.759951,0.0,0.0,0.0,0.0
2019-10-25 22:30:00,2019-10-25 22:35:00,25.952697,26.120001,26.680002,25.700001,25.509647,25.410002,26.1,25.9,25.800001,0.0,0.0,0.0,0.0
2019-10-25 22:35:00,2019-10-25 22:40:00,25.959637,26.100358,26.669643,25.700001,25.500358,25.420001,26.1,25.862685,25.800001,0.0,0.0,0.0,0.0
2019-10-25 22:40:00,2019-10-25 22:45:00,25.909999,26.109644,26.663041,25.700001,25.519642,25.4,26.1,25.877316,25.800001,0.0,0.0,0.0,0.0
2019-10-25 22:45:00,2019-10-25 22:50:00,25.920353,26.117299,26.66967,25.700001,25.520019,25.420001,26.1,25.869981,25.800001,0.0,0.0,0.0,0.0
2019-10-25 22:50:00,2019-10-25 22:55:00,25.949644,26.1027,26.670351,25.700001,25.517304,25.407303,26.1,25.850002,25.800354,0.0,0.0,0.0,0.0
2019-10-25 22:55:00,2019-10-25 23:00:00,25.947665,26.11,26.687307,25.700001,25.502691,25.442692,26.1,25.870001,25.819642,0.0,0.0,0.0,0.0
2019-10-25 23:00:00,2019-10-25 23:05:00,25.949999,26.120356,26.669998,25.700001,25.5,25.410356,26.1,25.870001,25.800001,0.0,0.0,0.0,0.0
2019-10-25 23:05:00,2019-10-25 23:10:00,25.950002,26.119653,26.690001,25.700001,25.500351,25.409654,26.1,25.9,25.800001,0.0,0.0,0.0,0.0
2019-10-25 23:10:00,2019-10-25 23:15:00,25.942697,26.100345,26.660001,25.700001,25.559649,25.400345,26.1,25.849999,25.800001,0.0,0.0,0.0,0.0
